train,validation
1.0962705528559888,637.425215855096
1.0885172287810325,637.4242079158882
1.0855083862984052,637.4221259074051
1.0769918358261863,637.3415881201385
1.070542832267301,637.2900643847665
1.0670974273597855,637.3118970820016
1.0622863317542637,637.3772642041517
1.0514695043473032,637.3790960383243
1.0458683272879004,637.3848450406198
1.0414487519284565,637.3876620319713
1.033619080786296,637.3917031703191
1.0253877158120552,637.3927421964557
1.020736773874685,637.3488224332366
1.0152292286426388,637.3644813655895
1.0110895421440966,637.3563642108566
1.005362509558717,637.3552588282128
0.996500763101803,637.3485351234733
0.9923642751016061,637.3401492472539
0.9880776334844696,637.3388446998321
0.9785303218086374,637.3345748752997
0.9731161464274034,637.3179241420233
0.967735546687413,637.1942178103062
0.9632801206891052,637.1934218682499
0.95970708521815,637.1969594673232
0.9531344495044649,637.2019152404076
0.9465766088777257,637.2068172855608
0.9421212995920368,637.2040398565811
0.9346251352488817,637.2180467425114
0.9300519332857463,637.2164903801867
0.9250233486635997,637.2117867997417
0.9211477144837159,637.2759850880707
0.9161317395141912,637.2739035241866
0.9093886999183495,637.3177262512785
0.903276202283644,637.3233436783322
0.8959044546778355,637.3230127745163
0.8910990882669342,637.3215639214253
0.8870916021285141,637.2948102720361
0.8823974782348648,637.2855670411948
0.8750896656540347,637.3022082752805
0.8667275354003082,637.3069683417029
0.8612073249435066,637.3044703226856
0.8595952303148524,637.2814679144758
0.8553692683579261,637.2927959163092
0.849237822884622,637.2962217899579
0.8443233878104782,637.3008731855087
0.8352607785322245,637.2915513233959
0.8335265840010969,637.2921762724699
0.8282979573156892,637.3062248184701
0.8244860581260718,637.3045425335908
0.8202689862140571,637.2989231866769
0.8166033543408653,637.3123590147701
0.8099718042260359,637.3170432473767
0.8056334204283764,637.3241192847993
0.8000644707502521,637.3179594592626
0.7938789380468192,637.3250588971133
0.7882442125672741,637.3275554498123
0.7799026842586697,637.3227829833239
0.7770980875197819,637.322827429747
0.7736735093334326,637.312290807776
0.7655981547200802,637.3068807919059
0.7598869052043784,637.2915178700536
0.7503896516484664,637.2982441218091
0.7459597655713903,637.3053863046384
0.7370031415734415,637.2873459710165
0.7329488637355404,637.2773883891691
0.7289815809272252,637.2742752796033
0.7243365477926873,637.2961893043591
0.7199022476005278,637.2984809958682
0.7163092904278848,637.3010966246038
0.7104921960617683,637.29760504007
0.7046637134854215,637.2776268688989
0.6991870275434402,637.278673121203
0.6960869017541258,637.2853320246082
0.6909100620977322,637.269842875412
0.6848085234366169,637.2853670031053
0.6775204820547366,637.2924291125596
0.6724422416042076,637.2987803535631
0.6669911926882615,637.2881682438738
0.6633565883539433,637.289417351733
0.6561865592248276,637.294932823794
0.6524354329964175,637.3001360964
0.6489512202292612,637.2658343591299
0.6434299973298554,637.2638515568366
0.638513090580751,637.2608463072587
0.6348908417732716,637.2521654426952
0.6322896459970612,637.2477948015602
0.6259258954161434,637.2480038980455
0.6216964782100578,637.2307028625233
0.6180815019943782,637.2584943443073
0.6141633960795461,637.2505826078323
0.6099584314781046,637.2513082083433
0.6063462504408883,637.2499522138849
0.6024315191562877,637.2359076533589
0.5973750541421066,637.2253307181774
0.5937049388921222,637.2373338139937
0.5896491881089543,637.2039530918502
0.5872165966108986,637.2701124323281
0.5824365215772058,637.3149566695669
0.5789276247454531,637.3177009227568
0.5749971448630433,637.3222781122382
